content,name
我美丽的女神，看完剧情才知道，原来桃殀把灵力给了凤卿尘，不过编剧导演够狗币的，人死了，昔邪和莫不平他们才来。。。。。。。。,醉玲珑
我现在想知道，结局凤卿尘回到第一时空了吗，要是回到了话，桃殀会活吗,醉玲珑
后面剧情崩的太厉害了,醉玲珑
其实这就是导演编剧这么安排的，唉，韩雪姐姐下线了,醉玲珑
我美丽的女神，看完剧情才知道，原来桃殀把灵力给了凤卿尘，不过编剧导演够狗币的，人死了，昔邪和莫不平他们才来。。。。。。。。,醉玲珑
醉玲珑第五十集剧情也太牵强了吧！桃殀可以等回到离境天之后再渡灵力给卿尘为她疗伤 如果桃殀没有元气大伤应该对付得了元冥那伙人 导演分明就是故意让桃殀早早领盒饭！不是说昔邪灵力恢复了吗？昔邪使出一招就成了强行解开禁制？！因而元气大伤 差点被莲妃乘虚而入 我就纳闷了莫不平怎么就突然变得这么厉害？！随手一挥就让莲妃没有还击之力 竟然如此怎么不直接了结莲妃的性命？！这逻辑我也是无语了！剧情这么牵强敷衍 ！,醉玲珑
桃夭长老竟然也是了，哎,醉玲珑
还有多久结束？下周吧？,醉玲珑
第二时空卿尘的灵力有恢复吗？？,醉玲珑
原著党表示一脸懵B没发回答你,醉玲珑
原著党表示卿尘什么时候有的灵力？难道我看的是一本假的醉玲珑,醉玲珑
原著是穿越  而且没有灵力一说。。,醉玲珑
清儿是现代穿越过去的 怎么有灵力,醉玲珑
这不是原著的情节,醉玲珑
目前电视剧演到第八集，除了名字以外，其他的和原著一点关系都没有，我一定是看了假的醉玲珑,醉玲珑
原著不是这玩意  原著没有巫族这一说 而且女主是穿越的,醉玲珑
没看过书，不过原著应该有九转灵石和玲珑阵的说法吧，而且卿尘是凤相的女儿，电视剧拨到现在好像跟凤相也没啥关系，也没说自己叫凤卿尘，至于灵力只能理解为受伤之后一直未恢复，且后续也不太便于公开施展,醉玲珑
原著没有第二时空,醉玲珑
原著里面印象中女主没有灵力的，为了证明我记忆没出错我又重看了小说,醉玲珑
原著没有灵力，第二原著没有玲珑石，只有手串，而且手串是各大家族的信物，代表，冰蓝晶，是老七家的，紫晶，是莲妃给女主的祝福，但又是打开宝藏之门的钥匙……,醉玲珑
原著就没有灵力。电视剧看得我好揪心啊。改的什么鬼。,醉玲珑
原著和剧完全不一样，看完预告我一直以为自己看了假的醉玲珑,醉玲珑
原著没巫族灵力什么事,醉玲珑
原著党一脸懵逼表示自己看了一本假的《醉玲珑》,醉玲珑
原著党表示醉玲珑被改成新剧，和原著无关,醉玲珑
笑死我了这个楼哈哈哈哈哈哈,醉玲珑
露珠我只能说，书跟电视剧完全不一样，只有醉玲珑和凤卿尘这两个名字一样，电视剧与小说的故事情节，故事框架，连主角的人物性格都完全不一样，恕我们这些原著党无法告诉你。,醉玲珑
原著党表示好失望，默默关了手机捧书,醉玲珑
原著党表示。。。。卿尘就一凡人。。。凤族也不是巫族。。。巫族才有灵力,醉玲珑
原著党真的很懵逼啊,醉玲珑
电视剧比原著好看，原著看了几次看不下去,醉玲珑
原著党表示卿尘根本就没有灵力好吗,醉玲珑
反正现在卿尘的灵力也时常卡带,醉玲珑
原著根本没这回事,醉玲珑
醉玲珑中最讨厌莲妃，冥王，和封箱了，天天黑着一张脸，说话都很变态,醉玲珑
可能是系统抽了啥的，hhhh。看看热闹就好啦,醉玲珑
如果格式错误会被删除的,醉玲珑
你这样加了前缀 格式正确吧务是不会删的,醉玲珑
每过一个月会凋零一瓣花，重要人物死亡会加速凋零,醉玲珑
我也是看到三皇子死，就已经掉了四朵了。死了两个皇子。我想不起还有哪两个人了。都说是时间，但是好像也不是啊，她来了第一时空不可能才四个月，前面说过已经一年多了啊,醉玲珑
二楼正解，三皇子死之前是每月在缓慢掉落，死了三皇子这个重要角色就加速了凋零,醉玲珑
3，5，12，还有一个可能是萧绩？,醉玲珑
反正按之前的剧情真的死了的就这四个。,醉玲珑
三皇子，五皇子，消极，还有一个谁不知道,醉玲珑
记得凤鸾死时花掉了一片，9没死,醉玲珑
每过一个月会凋零一瓣花，重要人物死亡会加速凋零,醉玲珑
有一首叫元凌的战斗，还有一首叫什么？很燃的,醉玲珑
不造 这里书粉居多 楼主可以去隔壁剧版醉玲珑吧询问一下,醉玲珑
不造 这里书粉居多 楼主可以去隔壁剧版醉玲珑吧询问一下,醉玲珑
我觉得只有四和尘是圆满的...,醉玲珑
其实我觉得挺悲的,醉玲珑
12个皇子，最后剩了几个,醉玲珑
【醉玲珑】原著党看过来～,醉玲珑
如题，我想问一下，,醉玲珑
中应该是有元漓和冥魇的吧，最近很喜欢这对cp，就想问下结局，有谁造吗？？？,醉玲珑
（有元漓冥魇cut吗……有谁知道他们第几集发糖或其他之类的）,醉玲珑
但其实天凌即便有卿尘，但是他却从没有像普通人一样和自己的人母妃说过话,醉玲珑
最心疼夜天灏了。。,醉玲珑
结局有点强行happy ending啊，莲妃是上一代双星？不然补玲珑阵这也随便能替的？根据剧里面的说法，卿尘应该是回到了第一时空，也就是说大的历史应该是第一时空的，但最后却明明是第二时空的历史，而第一时空桃夭却活了。如果是两个时空合并，那一时空的暗巫和皇子们不是也活了？难道还有选择性复活的么？,醉玲珑
相当的烂尾，反正电视剧也放完了，广告也放完了。钱也到手了。太不负责任了。,醉玲珑
有种当年看芒果台花千骨大结局的感觉，还没看到大决战主角就倒地上挂了，下一个镜头***重生了，一点前因后果也不交代。老七最后突兀的面无血色，简直让人摸不着头脑,醉玲珑
是奇怪，桃妖怎么能复活呢，没有这个Bug，其他都可解释以境换境,醉玲珑
再说了，莲妃又不是圣巫女，怎么妄图开启九转玲珑阵,醉玲珑
石头从凌王身上出的，莲妃只是代替他死,醉玲珑
看不懂结局的朋友，可以到豆瓣找《醉玲珑》，下面有一篇《元湛最后死的结局拍了！！！有证 更新》这里面有图有文给你一个完全意外的结局~~~我想我们都看了一个假的结局~~,醉玲珑
这个是结局湛王被删的戏，看了应该就明白大结局了,醉玲珑
桃夭应该是昔邪的幻觉，其他都是顺着第二时空下来的，元湛据说为倾城挡了一下，所以身体虚弱,醉玲珑
七哥和九王都是聪明人，却请求赐婚，感觉有点生硬,醉玲珑
原因有几个：1、天帝最爱的应该是莲妃，但是莲妃一直对他和儿子都是冷若冰霜的，天帝在心里会觉得对凌有所亏欠。所以也应该是最喜欢这个儿子。2、凌自己本身就非常优秀，带领的,醉玲珑
战无不胜，而且他知进退，对天帝、太后也极其孝顺。3、太后早已看出二人情意，再加上孙仕推波助澜。4、湛王母系家族太过强大，如若他再娶卿尘，得到凤家支持，恐怕酿成大祸。此外，溟王先前已娶凤家嫡女纤舞，再娶一个恐怕会惹来非议。5、从后面有一次十一说出天帝从小让他跟着凌一起习武带兵可以看出，若没有太子作为嫡长子，天帝早就有意传位于凌。后来太子犯错被贬，储君之位空缺，天帝最看好的就是凌，但是由于莲妃身份的复杂，他不敢明说，只能通过别的方式增加凌的支持，其中包括十一和卿尘。,醉玲珑
一直有一点疑问，天帝在收到两道赐婚折子之后，有一次和卿尘聊起来，说卿尘到了指婚的年纪，天帝说要给卿尘指一门婚事，卿尘正犹豫该怎么回答，这时候有人来报,醉玲珑
仪有异常，然后发生了预测地震这事，把这次指婚避了过去，地震发生之后，才写了孙仕受天帝吩咐找乌从昭算卿尘和夜天凌婚姻一挂，然后把卿尘指给夜天凌。那么，是不是在地震发生之前，天帝是想把卿尘指给谁？,醉玲珑
【醉玲珑】醉玲珑首播粉丝吐槽大会 四哥元凌陈伟霆已被玩坏,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】求夜天澈的文,醉玲珑
【醉玲珑】鄙人心目中的醉玲珑人物图解,醉玲珑
【醉玲珑】原著狂热粉,醉玲珑
【醉玲珑】萌新发一个帖子感觉这部片子挺失望的,醉玲珑
【醉玲珑】看完小说，最后好多坑,醉玲珑
【醉玲珑】湛王和李唐,醉玲珑
【醉玲珑】夜天凌的两个侍妾到底有没有怀过孕？,醉玲珑
【醉玲珑】《醉玲珑》的夜天湛，《云中歌》的孟珏,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】（新人提问）请问十周年版相对有什么内容变化吗？,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】作为原著粉，真希望剧本给力点，不要狗血,醉玲珑
【醉玲珑】【原创恶搞】脑洞一个老四和老七相爱相杀的日常,醉玲珑
【醉玲珑】刘诗诗- 凤卿尘,醉玲珑
【醉玲珑】原来小说里蝴蝶是凤家,醉玲珑
【醉玲珑】求问卿尘手上凤家刺青问题,醉玲珑
〖醉玲珑〗【代发】此书与几本小说有点相似哦！！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】小说是有两个版本吗？,醉玲珑
【醉玲珑】大爱凌尘CP,醉玲珑
【醉玲珑】大家觉得主角是什么星座的,醉玲珑
【醉玲珑】总感觉还没有结尾,醉玲珑
【醉玲珑】《醉玲珑》之我见～,醉玲珑
【醉玲珑】这个，关于抄袭,醉玲珑
〖醉玲珑〗【请教】关于冥衣楼 冥天 的秘密那段、、,醉玲珑
【醉玲珑】采倩番外,醉玲珑
【醉玲珑】庄生晓梦－－我眼中的夜天湛,醉玲珑
【醉玲珑】夜天湛——触动心底最柔软的一方,醉玲珑
【醉玲珑】电视剧版四哥角色已定,醉玲珑
【醉玲珑】问下：卿尘和凌的女儿元语最后怎么样了,醉玲珑
【醉玲珑】有一个疑问  夜天澈喜欢谁啊,醉玲珑
【醉玲珑】天朝风云录,醉玲珑
【醉玲珑】谁知道那个韩雪唱的醉玲珑插曲《空情》哪个软件可以下载,醉玲珑
〖醉玲珑〗对夜天湛的感觉--疼到心窝,醉玲珑
醉玲珑1-56集全二楼自取！！,醉玲珑
〖醉玲珑〗十一的死，给了我很大触动，让我反思了很久,醉玲珑
【醉玲珑】有拥有醉玲珑最新番外的吧友么~,醉玲珑
【醉玲珑】几米笔下的十二星座,醉玲珑
【醉玲珑】小说中最让你心疼戳泪点的句子！！！！！！！！,醉玲珑
【醉玲珑】弱弱地问一句：为什么卿尘没法再生育？,醉玲珑
【醉玲珑】前半部喜欢夜天凌，后半部喜欢夜天湛，有和我一样的吗？,醉玲珑
【醉玲珑】好久没做诗诗娃娃了，,醉玲珑
醉玲珑中有一处夜天凌求太后指婚，让卿尘嫁给他，可卿尘为什么拒绝了太后的赐婚?？？？,醉玲珑
你自己往回倒一张看不就有了吗？又不是什么难题,醉玲珑
因为七和就都 跟天帝上了请赐婚的折子 天帝要看看还有没有第三个,醉玲珑
而且卿尘认祖之后又做了御前修仪 她的婚姻关乎朝局了,醉玲珑
此时卿尘若同意很可能就害了四哥了,醉玲珑
书上交待的清清楚楚,醉玲珑
因为她做了女官，因为邮局，不能嫁给他,醉玲珑
到底要毁成什么样子才甘心,醉玲珑
恕我才疏学浅，标题想半天，没想出个诗情画意的来。其实是这样，最近电视剧出来，(插句话,醉玲珑
嘤嘤嘤嘤嘤嘤我不是宣传电视剧或者讨论电视剧情节)然后书粉们都很躁动，纠结最多的就是电视剧的改编，大体无非争议最多的就是“穿越梗”，“巫族梗”，“双时空梗”，然后其实我看到这些评论不禁怀疑我到底是不是原著粉。,醉玲珑
为什么我跟大家纠结的点不一样，我觉得最纠结的东西大概其实你对,醉玲珑
期待后文 应该还有吧,醉玲珑
虽然此文写他们的篇幅并不多，但是他俩的感情描写的真的很动人窝心，是所有的里面最喜欢的?,醉玲珑
渺渺时空，茫茫人海，与君相遇，莫失莫忘。彼时的他英姿勃发，带领,醉玲珑
大军气势恢宏地对,醉玲珑
，而她是任人宰割的待俘公主。理所当然的，天帝肯定也知晓盛名远播的茉莲公主。在城池被完全攻占，族人被宰杀殆尽的情况下，莲妃白衣飘扬赤足与天帝相见，一眼万年，天帝不由对她疼惜怜爱，完全不是对待俘虏的样子。也让刚刚失去家园与亲人的她有所依靠。,醉玲珑
这里追剧入坑的，看到预告里素锦又来闹腾了实在忍不住想知道后面的情节，但是！！去翻翻,醉玲珑
完全不知道从哪看起？？？想问下大家剧版8集相当于小说大概多少章呢？,醉玲珑
别睡啊还有没有深夜挺尸的大佬！！,醉玲珑
春有风花秋有月，岁岁长相伴。,醉玲珑
上穷碧落下黄泉，处处与君同。,醉玲珑
深夜猝死车队一个都没有吗！！soooo sad！,醉玲珑
红尘万丈皆自惹，情深不悔是娑婆。,醉玲珑
我可为你深闺添香便也能同你披荆斩棘. 你娶了我， 定也不负天下.,醉玲珑
我不在乎你曾有千娇百媚姹紫嫣红，我要的是，此后你只属于我一个人。”,醉玲珑
“在我眼中，你已是千娇百媚姹紫嫣红。”,醉玲珑
跟小说没啥关系这几集,醉玲珑
类似刚和凌王见面的场景 也是凌王受伤 卿尘帮他 所以是最开始的几章 前五集感觉像是番外的内容,醉玲珑
原著党表示，还是小说好看,醉玲珑
还在前半部分，原著里卿尘和其他女孩被贩卖、被老七救了。这里是卿尘与女巫被贩卖、被老四十一救了。,醉玲珑
桑心，这是我看的第一本穿越剧，现拍电视剧人名都改了，累觉不爱,醉玲珑
不能穿越剧，我心中的经典原著肿么办,醉玲珑
穿越剧，我知道的就一部步步惊心，再没有了，广电禁穿越，编剧就不要再糟蹋穿越小说了，楚乔传被改成失忆，醉玲珑又被改成什么了？？,醉玲珑
大家好，南风语吧来外交啦。,醉玲珑
亲爱的各位书迷朋友们，你们好，我是【醉玲珑手游吧】的吧主,醉玲珑
电视剧同名正版手游，,醉玲珑
来呀~快活吧~反正有大把时光~,醉玲珑
回复 寒衣穆云凉 ：哦哈哈！过晕了,醉玲珑
湛很温润，翩翩君子,醉玲珑
作者就是不写清楚  文中还有好多疑点,醉玲珑
提问！湛王和卿尘的信物是,醉玲珑
。这个玉簪本来是卿尘的,醉玲珑
剑吧？刚开始谢氏兄弟找回来给了卿尘，一直是由卿尘保管。后来怎么着就到了湛王手里了呢？,醉玲珑
朵霞是在书里哪一章出来的？？求助,醉玲珑
书里朵霞只是一个比龙套多一丢丢戏份的龙套,醉玲珑
你在说什么啊，这我怎么看的懂咩,醉玲珑
“莲儿。”天帝沉默了一会儿，突然唤了她的乳名。 灼灼之仙姿，皎皎于清波。 因为这个名字，冒天下之大不韪册嫂为妃，兴天下之精工修造寝殿，莲池宫中美焕绝伦雕满清莲，前庭后苑遍植芙蕖。 刻痕深寂，寞然相伴流年，残荷已潇潇。 这两个字，在莲妃心头轻轻划过，极隐约地带出丝痛楚。 “你恨了朕这么多年，连凌儿也一并疏远了这么多年，还不够吗？这一生，有多少个三十年！”天帝长叹一声，说道。 “臣妾并不恨皇上。”莲妃淡淡道。 “是吗？”天帝语中颇带了几分自嘲的讥诮。 “是。”莲妃安静起身：“若恨过，也早已抵消了，臣妾只是不能忘。”,醉玲珑
天帝眉目突然一冷，不悦道：“你忘不了谁？” 她看着天帝，竟对他转出一笑。 尘封多少年的笑，有着太多的复杂纠缠，也无笑声，也无笑形，一径地暗着，“我忘不了你。” 不是臣妾，而是我，不是皇上，而是你。 我忘不了你。 甲胄鲜明凌然于马上的大将军，抬手遮挡了跪服的羞辱，帅旗翻飞，蔽去漫天长沙。 雄姿英的少年郎，抬手拭去肝肠寸断离别的泪，俊然朗目，抚平愁绪万千。 木槿花下，多情人，抬手搭上温暖的衣衫，神色轻柔，暖暖一笑。 就是这一笑，俘虏了谁，迷惑了谁，沉醉了谁，或许终生都 不能相忘。 天帝浑身微震，伸手握住莲妃，“你都记得吗？多少年了，我以为你都忘了。” 不是朕，是我，不是爱妃，是你。 莲妃却轻轻地抽回了手，凝视着天帝双目道：“你叫我怎么忘？我的兄弟非死即伤，我的父亲，在跪降后饮下你送来的毒药，,醉玲珑
我也都了此书，原本想目的是跟楼主一样的，是诗诗和佛爷的粉丝，都了此书后发现无法自拔了，好期待他们的表演,醉玲珑
我也是因为诗诗才看的,醉玲珑
不觉得剧情太像步步惊心了吗,醉玲珑
楼主写的深得我心。这本小说我重复看了三次了，每次都沉迷不能自拔。可是有时看到吧里那些骂女主与男二暧昧的，我就想，拜托你们再多读几遍吧，也许真的是年龄问题，那种男二与女主的感情一般人是不能理解的,醉玲珑
天璃只是长得像天澈，我想采倩应该一心一意喜欢天澈吧...,醉玲珑
【醉玲珑】预告片出来了，好期待，诗诗好美,醉玲珑
【醉玲珑】典藏版里夜天湛没叫过凤卿尘四嫂,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】大家喜欢夜天溟么,醉玲珑
【醉玲珑】有哪位有醉玲珑的链接吗,醉玲珑
【醉玲珑】《半窗残梦》醉玲珑广播剧第二期歌曲,醉玲珑
〖醉玲珑〗 话说夜天溟就这样死了吗？,醉玲珑
【醉玲珑】写到哪算哪的扯淡，算是电视剧观后感吧。,醉玲珑
【醉玲珑】闲来无事好挖坑——番外,醉玲珑
【醉玲珑】朵霞公主会回来吗,醉玲珑
【醉玲珑】吧务你在哪儿？讨论安利电视剧的请移步醉玲珑电视剧吧，,醉玲珑
【醉玲珑】【醉玲珑】有没有原著党写湛王和卿尘啊,醉玲珑
【醉玲珑】湛王人选,醉玲珑
【醉玲珑】关于醉玲珑资源,醉玲珑
【醉玲珑】醉玲珑，我喜欢的古装剧,醉玲珑
【醉玲珑】情节相差甚远呀,醉玲珑
【醉玲珑】湛王最后的结局到底是悲是喜啊,醉玲珑
【醉玲珑】玲珑阵的使用说明是啥?集齐石头才有用?最后还需回去？,醉玲珑
【醉玲珑】为什么名字叫醉玲珑？,醉玲珑
【醉玲珑】不懂就问,醉玲珑
【醉玲珑】这样子的报道你看过吗?《醉玲珑》是《花千骨》续集,醉玲珑
【醉玲珑】卿尘的剑怎么来的，书看得不太仔细，求答案,醉玲珑
【醉玲珑】请问那个天湛是坏人吗？,醉玲珑
【醉玲珑】致各位演员粉，请留点空间给书粉,醉玲珑
【醉玲珑】这吧怎么这么冷清？,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】女主的孩子。。呵。。被男主侍妾搞没的。。,醉玲珑
【醉玲珑】醉玲珑里面后面是怎么个虐法啊,醉玲珑
【醉玲珑】为什么最后湛会说他真正得到了卿尘啊？,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】敬告各路剧粉！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】好久没做诗诗娃娃了，最近醉玲珑美的不要不要的……考虑要不要来一发，哈哈，欢迎大家提供美图哦……,醉玲珑
这个脸到底怎么弄，我也好想做个诗诗,醉玲珑
怎么不在诗诗吧发呢，很卡哇伊耶，,醉玲珑
全集资源免费送  免费  免费免费  重要的话说三遍   需要的话私聊我,醉玲珑
我一直都爱冷酷的男主,醉玲珑
喜欢十一   心痛,醉玲珑
除了醉玲珑里面的几句记得，其余都不知道 = =,醉玲珑
典藏版就是最新版了，没有更新的了，你说的绝密番外是什么？,醉玲珑
去剧版醉玲珑吧问 他们知道的多一点,醉玲珑
我是蚩尤，当初黄帝用奸计打败了我，把我封印住。几千年过去了，封印终于有点松动，我释放一点神力给你留下这个评论，只要你。。。。。。。。算了，直接说吧，我，蚩尤，打钱！,醉玲珑
之于采倩，我想十一刚开始时认为她就是一个骄纵、不知世事的名门小姐，甚至因着那门亲事有点不愿意看见这个不懂事的小丫头。然而后来的种种经历，让采倩慢慢长大，这些十一都看在眼里，以前那个任性妄为的大小姐变得懂得替他人着想，理解了这世上总有许许多多的无奈和不如意。回想书中十一和采倩在一起的片段，记忆最深的就是十一将不听话的采倩飞身上马还有采倩的好箭法让十一另眼相看的那些部分了，仔细想来采倩就是在成长的过程中不知不觉喜欢上了这个如风一般的男子，他的潇洒不羁，他的重情重义，他的挺身相护，这些都印在了采倩的心头。十一对于采倩的感情也慢慢发生了变化，有看她长大的欣赏，有保护未婚妻子的责任，还有着一份说不清楚的同情吧。但我想，说十一喜欢采倩还是有点牵强，可能像哥哥对一个妹妹的怜爱和保护更多一点吧。,醉玲珑
卿尘挑着眉道：“不怕受伤就别喊疼，十一殿下现在会生灶火了？”,醉玲珑
十一抚着伤口，俊朗的眸子往她身上一带，突然露出饶有兴趣的神情，他抬起胳膊活动一下，寻个舒服的姿势靠在案前：“我不会生灶火，却总比有人不仅不会生火烧饭，还不知家里有什么没什么，进屋被自制的蛇酒吓着，出门找不到回路，甚至家住什么山，在哪一州哪一郡也不清楚，要好的多。”,醉玲珑
这是十里桃花吧，于朦胧演四哥白真.,醉玲珑
甚至觉得，或许就是因为这一世卿尘欠湛的太多，所以才会有千年以后李唐负了宁文清。,醉玲珑
爱湛，但也许就是湛太完美了，总觉得不真实，没有凌那么惹人疼爱~~,醉玲珑
十四夜把你刻画如此，你注定是悲的。,醉玲珑
我不觉得湛是悲的啊，他在卿尘心中也有别人不可替代的位置，这样想来，我觉得湛该是满足的。,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】【统计】咱们醉玲珑的亲们都是什么星座的呢？,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】我是看了盗版醉玲珑吗，没看见有巫族的事啊,醉玲珑
【醉玲珑】醉玲珑和帝王业一点都不像！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】『玲珑解语』书评-预告期,醉玲珑
【醉玲珑】醉玲珑,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】醉玲珑,醉玲珑
【醉玲珑】（问题）卿尘跟巫族的关系…,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】关于资源,醉玲珑
【醉玲珑】重要公告,醉玲珑
【醉玲珑】打算等电视剧出来剪成剪辑版，你们最想看谁和谁的？,醉玲珑
【醉玲珑】但叹清风错（十一BG）,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】刚看到的,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】大家来说说你心中的排名前十的小说吧（现代的和穿越的,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】哪年出版的含有番外啊？,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】昨天看了楚乔传挺好看的，期待醉玲珑,醉玲珑
【醉玲珑】【转】最有魅力的前100名小说男主,醉玲珑
【醉玲珑】关于元语,醉玲珑
【醉玲珑】九转玲珑阵，七巧玲珑心,醉玲珑
【醉玲珑】如果你对她有一点动心，我就去爱别人,醉玲珑
【醉玲珑】关于电视剧，其实导演更重要,醉玲珑
【醉玲珑】爱夜天湛的理由,醉玲珑
【醉玲珑】对电视剧的态度,醉玲珑
【醉玲珑】,醉玲珑
我没看过小说，大家可以给我补补小说的内容吗？谢谢大家了,醉玲珑
楼主可以关注公众号 千川陌忆 里面有醉玲珑的阅读,醉玲珑
要把全篇复制归来么,醉玲珑
那楼楼还是不要看小说了，你会发现和电视剧没有一点一样的,醉玲珑
吧里很多孩子反对你们在此刷剧的信息，基本都被我无视掉了，醉玲珑开播在即，可以刷剧的信息，看法等等，但是无论你们发帖还是发话题请你们注意发帖格式！一律加前缀【醉玲珑】！如果不能做到遵守最起码得吧规麻烦你们出门右转，本吧恕不接待。,醉玲珑
给你一个爱的抱抱,醉玲珑
所以为什么忽视反对的声音？,醉玲珑
大家觉得这剧咋样啊，我真的好喜欢这文的，实在不敢看呀，生怕毁了我的卿尘和四哥，但还是有点期待的，怎么办怎么办,醉玲珑
我大概看了一下，新版的微信里的内容，关于巫族，应该只是一个承前而已，剧情和神雕的宗师之恋类似！,醉玲珑
大约是的。只是在没有穿越梗的前提下给了卿尘一个娘家😂,醉玲珑
不是我说，5周年番外到底是什么东西，就是新版的前缀！,醉玲珑
才看到第四集，不过以电视剧的尿性一定会虐的,醉玲珑
虐不虐看你的承受能力，有些人认为男主不认识女主就已经很虐了。反正多时空题材看多了完全没感觉，像去年的re0，男主复活一次时间刷新，看多了反倒觉得恶心，不过醉玲珑最新这几集比前几集好看。希望越来越好看吧。,醉玲珑
楼主说的很有道理 很无语一个七个月大的孩子就没了 看到这里我就看不下去了 虽然我还是很期待电视剧的,醉玲珑
有点醉，对不起，我挖坟想喷人了。不好好看书的楼主，你好好看看卿尘为什么中毒，因为是夜天凌给她递的啊！她深爱四哥，深信四哥，哪知道这是四哥从侍妾那拿的！那侍妾也是被人迷惑，以为是情药，想迷了四哥要个孩子，要是她知道是毒药，她有胆子给冷面阎王最爱的人送吗？那不是作死吗？什么叫女主牺牲孩子？女主那时巴不得自己死了，保住孩子？什么叫自己男人受伤？四哥贯穿全文就不是那种无情无义之人，XXX暴君小说看多了吧，那侍妾是皇后和太后送过来的，由不得她们，卿尘更不是心狠手辣之人，XXX王妃看多了吧。什么叫看到男主受伤什么也没表示？卿尘看到四哥受伤，不顾小产从床上爬起来那可怜模样表达的还不够多？你的心是榆木做的吗？小说的一切不为剧情服务为你的想法服务啊？你语文是体育老师教的吗？,醉玲珑
这是我第一篇读的小说，初中读的，现在大一，基本上一年两刷。自己看不懂没看明白请免开尊口，能写出68.8万字的作者哪个不比你明白？？？,醉玲珑
吖，有谁能告诉我现在演的电视剧，到底是醉玲珑的第几章啊,醉玲珑
不知道 我也对不上,醉玲珑
和小说一点关系也没有,醉玲珑
的朋友，来说说老七和倾城的感情？,醉玲珑
请问那个天湛是坏人吗？倾诚喜欢过他吗？,醉玲珑
楼主你好水…权谋剧只有利益以及各为其主 不分好坏 另外女主名字打错了 书粉表示很介意,醉玲珑
我觉得老七不是坏人，卿尘没喜欢过他，他和前世渣男长一样，算挚友，他后来和男主一起共创盛世，最后男主让位了,醉玲珑
看电视不能和小说结合一起看,醉玲珑
湛王从来都不是坏人，他对卿尘的感情已经疯魔，答应她的事一定做到，却从来不做伤害她的事。卿尘对他说：他死，我随他，你死，我用自己的命护着。二人之情可见一般，可以卿尘选择的不是他，他是一个让人心疼的男二#很喜欢小说中描写他的一段话：他回来了，踏一路惊涛骇浪，来赴她生死之约，携一身风华傲然，托起这如画江山。#,醉玲珑
卿尘难产那天老四和老七差点拔剑相向来着,醉玲珑
卿尘在昏过去之前对四哥说不要伤害湛王,醉玲珑
不是坏人，剧要圆穿越梗，才把第一时空的湛写黑了，好给第二时空做铺垫，他是很好的人，被女主在情感上虐的死去活来！,醉玲珑
小说里是好人，电视剧……我就不确定了。,醉玲珑
我老是忘不了小说最后卿尘留给湛王那八个字“托君社稷，还君江山”,醉玲珑
不能说是坏人 有门阀世族背景 有脑力能力 会谋权 为什么不争呢？原著里凌王也是如此的…,醉玲珑
原著中不算坏人，虽然参与夺嫡但是还是有底线的，顾及兄弟情，不像老九和老五。但是他背后的门阀世族即帮助了他也拖累了他，间接造成了十一的战死。有一次为了争权间接害死边地十几个士兵，也算小小的黑点。最后接过天凌的江山也开创了盛世。,醉玲珑
先说原著，原著上老七不是坏人，虽然他和四哥为敌，但从始至终他一直默默的守护卿尘，在四哥称帝后更为了卿尘放弃了争夺帝位,醉玲珑
卿尘浮環（应该是这个字）剑是在冥衣楼总坛得到的，历代凤主的配剑，归离中为九夷族女王且兰佩剑,醉玲珑
我想问，电视剧里卿尘穿越到新世界，改变历史后是一直留在这个新世界还是穿越回去,醉玲珑
应该要回去，刚刚更新，玲珑师说，到了时间没回去，就……，忘了,醉玲珑
这个剧居然还是周播剧...,醉玲珑
你就当做是重生到一年前就对了,醉玲珑
不怎么我快进以后就完全摸不到头脑 我一直在想不都要死要活的结婚吗 怎么女扮男装之后就不认识了相爱相杀的,醉玲珑
电视剧是电视剧，请别在此处讨论,醉玲珑
小说里没有这个情节，因为小说里女主是穿越的，电视剧改成了双时空，所以不知道，但是按现在更新的剧情感觉应该是要回去的。,醉玲珑
整个故事的线索和起因都是因为九转玲珑石(阵)啊,醉玲珑
下面是我的看法，我不太懂这个剧情，希望大家说说自己的看法，我想知道剧本的思路。,醉玲珑
